ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
4         0        2017:046:11:33:31.792 2017:046:11:34:24.107 12.3700633772   ENAB   4         RETR RETR 19457 NMAN      142.41 AA00000000 -0.0319399227      -0.688043302     -0.714540614     0.122507006       187.714487596 86.9981457034 TE_006E6 -468      75624  simfa_pos                                        603545680.98 603545733.29 1        
4         0        2017:046:11:34:24.107 2017:046:11:35:42.949 12.3700633772   ENAB   4         RETR RETR 19457 NPNT      142.41 AA00000000 -0.0319399227      -0.688043302     -0.714540614     0.122507006       187.714487596 86.9981457034 TE_006E6 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603545733.29 603545812.13 1        
4         0        2017:046:11:35:42.949 2017:046:11:38:49.376 24.6366516444   ENAB   4         RETR RETR 19457 NPNT      138.64 AA00000000 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_006E6 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603545812.13 603545998.56 1        
4         0        2017:046:11:38:49.376 2017:046:11:38:53.376 24.6366516444   ENAB   4         RETR RETR 19457 NPNT      138.64 AA00000000 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_006E6 -468      75624  clocking,power_cmd                               603545998.56 603546002.56 1        
4         0        2017:046:11:38:53.376 2017:046:11:38:57.376 24.6366516444   ENAB   4         RETR RETR 19457 NPNT      138.64 AA00000000 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_006E6 -468      75624  clocking,power_cmd                               603546002.56 603546006.56 1        
0         0        2017:046:11:38:57.376 2017:046:11:39:21.376 24.6366516444   ENAB   0         RETR RETR 19457 NPNT      138.64 WSPOW00000 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603546006.56 603546030.56 1        
1         0        2017:046:11:39:21.376 2017:046:11:40:24.376 24.6366516444   ENAB   1         RETR RETR 19457 NPNT      138.64 WSPOW08002 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_006E6 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603546030.56 603546093.56 1        
1         0        2017:046:11:40:24.376 2017:046:11:40:28.376 24.6366516444   ENAB   1         RETR RETR 19457 NPNT      138.64 WSPOW08002 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_008FC -468      75624  si_mode                                          603546093.56 603546097.56 1        
1         1        2017:046:11:40:28.376 2017:046:11:41:01.791 24.6366516444   ENAB   1         RETR RETR 19457 NPNT      138.64 XTZ0000005 -0.0486110997342   -0.757569265544  -0.606573066464  0.236209404615    193.545980149 99.6614245786 TE_008FC -468      75624  clocking,power_cmd                               603546097.56 603546130.98 1        
1         1        2017:046:11:41:01.791 2017:046:11:46:20.634 15.4927600384   ENAB   1         RETR RETR 19457 NPNT      141.63 XTZ0000005 -0.0364655923373   -0.708529450476  -0.687908252213  0.153096420021    189.494467161 90.3976129923 TE_008FC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603546130.98 603546449.82 1        
1         1        2017:046:11:46:20.634 2017:046:12:45:30.816 12.3700633772   ENAB   1         RETR RETR 19457 NPNT      142.42 XTZ0000005 -0.0319399227      -0.688043302     -0.714540614     0.122507006       187.714487596 86.9981457034 TE_008FC -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603546449.82 603550000.00 1        
1         1        2017:046:12:45:30.816 2017:046:13:14:00.376 12.3700633772   ENAB   1         RETR RETR 19457 NPNT      142.46 XTZ0000005 -0.0319399227      -0.688043302     -0.714540614     0.122507006       187.714487596 86.9981457034 TE_008FC -468      75624  pitch                                            603550000.00 603551709.56 1        
1         0        2017:046:13:14:00.376 2017:046:13:14:10.627 12.3700633772   ENAB   1         RETR RETR 19457 NMAN      142.46 AA00000000 -0.0319399227      -0.688043302     -0.714540614     0.122507006       187.714487596 86.9981457034 TE_008FC -468      -99616 clocking,pcad_mode,power_cmd,simpos              603551709.56 603551719.81 1        
1         0        2017:046:13:14:10.627 2017:046:13:17:00.376 28.1617151706   ENAB   1         RETR RETR 19457 NMAN      150.72 AA00000000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603551719.81 603551889.56 1        
1         0        2017:046:13:17:00.376 2017:046:13:17:06.438 28.1617151706   ENAB   1         RETR RETR 19017 NMAN      150.72 AA00000000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 obsid                                            603551889.56 603551895.62 1        
1         0        2017:046:13:17:06.438 2017:046:13:17:10.438 28.1617151706   ENAB   1         RETR RETR 19017 NMAN      150.72 AA00000000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 clocking,power_cmd                               603551895.62 603551899.62 1        
1         0        2017:046:13:17:10.438 2017:046:13:17:14.438 28.1617151706   ENAB   1         RETR RETR 19017 NMAN      150.72 AA00000000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 clocking,power_cmd                               603551899.62 603551903.62 1        
0         0        2017:046:13:17:14.438 2017:046:13:17:34.715 28.1617151706   ENAB   0         RETR RETR 19017 NMAN      150.72 WSPOW00000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603551903.62 603551923.90 1        
0         0        2017:046:13:17:34.715 2017:046:13:17:38.438 28.1617151706   ENAB   0         RETR INSR 19017 NMAN      150.72 WSPOW00000 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 letg                                             603551923.90 603551927.62 1        
5         0        2017:046:13:17:38.438 2017:046:13:18:10.627 28.1617151706   ENAB   5         RETR INSR 19017 NMAN      150.72 WSPOW1E43E -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603551927.62 603551959.81 1        
5         0        2017:046:13:18:10.627 2017:046:13:18:41.438 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.72 WSPOW1E43E -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008FC -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603551959.81 603551990.62 1        
5         0        2017:046:13:18:41.438 2017:046:13:18:45.438 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.72 WSPOW1E43E -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -468      -99616 si_mode                                          603551990.62 603551994.62 1        
5         1        2017:046:13:18:45.438 2017:046:13:19:23.675 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.72 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -468      -99616 clocking,power_cmd                               603551994.62 603552032.86 1        
5         1        2017:046:13:19:23.675 2017:046:13:19:36.810 15.1494204839   ENAB   5         RETR INSR 19017 NPNT      143.08 XTZ0000005 -0.044734074456    -0.71281232517   -0.685725144599  0.140279996428    187.657066886 91.1994346055 TE_008A8 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603552032.86 603552045.99 1        
5         1        2017:046:13:19:36.810 2017:046:13:24:36.723 15.1494204839   ENAB   5         RETR INSR 19017 NPNT      143.08 XTZ0000005 -0.044734074456    -0.71281232517   -0.685725144599  0.140279996428    187.657066886 91.1994346055 TE_008A8 -991      -99616 simfa_pos                                        603552045.99 603552345.91 1        
5         1        2017:046:13:24:36.723 2017:046:13:29:49.771 24.4716581403   ENAB   5         RETR INSR 19017 NPNT      144.25 XTZ0000005 -0.0877053289867   -0.786913382431  -0.577527525122  0.198839284873    185.778442102 106.194853606 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603552345.91 603552658.96 1        
5         1        2017:046:13:29:49.771 2017:046:13:35:02.819 35.6842808422   ENAB   5         RETR INSR 19017 NPNT      145.90 XTZ0000005 -0.142984156017    -0.859241126896  -0.409457994031  0.271301249106    178.339054589 129.575836589 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603552658.96 603552972.00 1        
5         1        2017:046:13:35:02.819 2017:046:13:40:15.867 42.9822349933   ENAB   5         RETR INSR 19017 NPNT      147.66 XTZ0000005 -0.192314670805    -0.89567562899   -0.224168915523  0.332458316191    164.504290395 158.030158905 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603552972.00 603553285.05 1        
5         1        2017:046:13:40:15.867 2017:046:13:45:28.915 43.8829570662   ENAB   5         RETR INSR 19017 NPNT      149.23 XTZ0000005 -0.233600047099    -0.894641151466  -0.0295021334639 0.37970758734     146.713329728 189.955895663 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603553285.05 603553598.10 1        
5         1        2017:046:13:45:28.915 2017:046:13:50:41.962 38.0060238888   ENAB   5         RETR INSR 19017 NPNT      150.26 XTZ0000005 -0.265098109061    -0.856213686144  0.16628711497    0.411059255206    131.441552798 219.641628386 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603553598.10 603553911.15 1        
5         1        2017:046:13:50:41.962 2017:046:13:53:44.770 30.629844718    ENAB   5         RETR INSR 19017 NPNT      150.64 XTZ0000005 -0.281203583649    -0.805191557284  0.30580045638    0.423175118791    124.202821416 238.091458803 TE_008A8 -991      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603553911.15 603554093.95 1        
5         1        2017:046:13:53:44.770 2017:046:13:54:44.770 30.629844718    ENAB   5         RETR INSR 19017 NPNT      150.64 XTZ0000005 -0.281203583649    -0.805191557284  0.30580045638    0.423175118791    124.202821416 238.091458803 TE_008A8 -991      -99616 dither                                           603554093.95 603554153.95 1        
5         1        2017:046:13:54:44.770 2017:046:13:55:55.010 30.629844718    DISA   5         RETR INSR 19017 NPNT      150.64 XTZ0000005 -0.281203583649    -0.805191557284  0.30580045638    0.423175118791    124.202821416 238.091458803 TE_008A8 -991      -99616 dither                                           603554153.95 603554224.19 1        
5         1        2017:046:13:55:55.010 2017:046:14:00:44.770 28.1617151706   DISA   5         RETR INSR 19017 NPNT      150.70 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603554224.19 603554513.95 1        
5         1        2017:046:14:00:44.770 2017:046:15:32:10.816 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.70 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      -99616 dither                                           603554513.95 603560000.00 1        
5         1        2017:046:15:32:10.816 2017:046:18:18:50.816 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.63 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      -99616 pitch                                            603560000.00 603570000.00 1        
5         1        2017:046:18:18:50.816 2017:046:20:56:54.770 28.1617151706   ENAB   5         RETR INSR 19017 NPNT      150.52 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      -99616 pitch                                            603570000.00 603579483.95 1        
5         1        2017:046:20:56:54.770 2017:046:20:57:05.021 28.1617151706   ENAB   5         RETR INSR 19414 NMAN      150.52 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      75624  obsid,pcad_mode,simpos                           603579483.95 603579494.20 1        
5         1        2017:046:20:57:05.021 2017:046:20:57:29.109 28.1617151706   ENAB   5         RETR INSR 19414 NMAN      150.36 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603579494.20 603579518.29 1        
5         1        2017:046:20:57:29.109 2017:046:21:02:11.454 28.1617151706   ENAB   5         RETR RETR 19414 NMAN      150.36 XTZ0000005 -0.284730184       -0.786798403     0.345418518      0.424927103       122.734390755 243.000047168 TE_008A8 -991      75624  letg                                             603579518.29 603579800.64 1        
5         1        2017:046:21:02:11.454 2017:046:21:02:31.204 30.4499039994   ENAB   5         RETR RETR 19414 NMAN      150.04 XTZ0000005 -0.282223239582    -0.804278595525  0.307539784746   0.422971943164    124.066139316 238.297396804 TE_008A8 -991      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603579800.64 603579820.39 1        
5         1        2017:046:21:02:31.204 2017:046:21:03:59.064 30.4499039994   ENAB   5         RETR RETR 19414 NMAN      150.04 XTZ0000005 -0.282223239582    -0.804278595525  0.307539784746   0.422971943164    124.066139316 238.297396804 TE_008A8 -418      75624  simfa_pos                                        603579820.39 603579908.25 1        
5         1        2017:046:21:03:59.064 2017:046:21:07:17.887 30.4499039994   ENAB   5         RETR RETR 19414 NMAN      150.04 XTZ0000005 -0.282223239582    -0.804278595525  0.307539784746   0.422971943164    124.066139316 238.297396804 TE_008A8 -468      75624  simfa_pos                                        603579908.25 603580107.07 1        
5         1        2017:046:21:07:17.887 2017:046:21:12:24.320 37.3780978769   ENAB   5         RETR RETR 19414 NMAN      149.28 XTZ0000005 -0.269895389399    -0.853398450705  0.173852253056   0.410661609245    130.589690959 220.720352255 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603580107.07 603580413.50 1        
5         1        2017:046:21:12:24.320 2017:046:21:17:30.753 43.314775623    ENAB   5         RETR RETR 19414 NMAN      148.19 XTZ0000005 -0.243507493366    -0.892403962069  -0.0179102727117 0.379471331426    144.644557748 192.126113257 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603580413.50 603580719.94 1        
5         1        2017:046:21:17:30.753 2017:046:21:19:59.238 43.1079360661   ENAB   5         RETR RETR 19414 NMAN      147.02 XTZ0000005 -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_008A8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603580719.94 603580868.42 1        
5         0        2017:046:21:19:59.238 2017:046:21:20:03.238 43.1079360661   ENAB   5         RETR RETR 19414 NMAN      147.02 AA00000000 -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_008A8 -468      75624  clocking,power_cmd                               603580868.42 603580872.42 1        
5         0        2017:046:21:20:03.238 2017:046:21:20:07.238 43.1079360661   ENAB   5         RETR RETR 19414 NMAN      147.02 AA00000000 -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_008A8 -468      75624  clocking,power_cmd                               603580872.42 603580876.42 1        
0         0        2017:046:21:20:07.238 2017:046:21:20:31.238 43.1079360661   ENAB   0         RETR RETR 19414 NMAN      147.02 WSPOW00000 -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_008A8 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603580876.42 603580900.42 1        
4         0        2017:046:21:20:31.238 2017:046:21:21:34.238 43.1079360661   ENAB   4         RETR RETR 19414 NMAN      147.02 WSPOW1E01E -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_008A8 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603580900.42 603580963.42 1        
4         0        2017:046:21:21:34.238 2017:046:21:21:38.238 43.1079360661   ENAB   4         RETR RETR 19414 NMAN      147.02 WSPOW1E01E -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_006C8 -468      75624  si_mode                                          603580963.42 603580967.42 1        
4         1        2017:046:21:21:38.238 2017:046:21:22:37.185 43.1079360661   ENAB   4         RETR RETR 19414 NMAN      147.02 XTZ0000005 -0.207323952048    -0.895722663351  -0.209255162274  0.333031479614    161.468669253 161.075381553 TE_006C8 -468      75624  clocking,power_cmd                               603580967.42 603581026.37 1        
4         1        2017:046:21:22:37.185 2017:046:21:27:43.618 36.8277780864   ENAB   4         RETR RETR 19414 NMAN      145.97 XTZ0000005 -0.16282883723     -0.863132032025  -0.392211056526  0.273240466041    175.216482292 132.718855616 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603581026.37 603581332.80 1        
4         1        2017:046:21:27:43.618 2017:046:21:32:50.051 26.5980372048   ENAB   4         RETR RETR 19414 NMAN      145.26 XTZ0000005 -0.111890786664    -0.796071024847  -0.559194744538  0.202614444266    183.106430539 109.093826656 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603581332.80 603581639.24 1        
4         1        2017:046:21:32:50.051 2017:046:21:35:46.238 18.0754150106   ENAB   4         RETR RETR 19414 NMAN      144.96 XTZ0000005 -0.0724793850107   -0.72817907017   -0.665546443093  0.146798885166    185.423189242 94.2829312922 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603581639.24 603581815.42 1        
4         1        2017:046:21:35:46.238 2017:046:21:37:56.484 18.0754150106   ENAB   4         RETR RETR 19414 NMAN      144.96 XTZ0000005 -0.0724793850107   -0.72817907017   -0.665546443093  0.146798885166    185.423189242 94.2829312922 TE_006C8 -468      75624  dither                                           603581815.42 603581945.67 1        
4         1        2017:046:21:37:56.484 2017:046:23:52:10.816 15.5179676841   ENAB   4         RETR RETR 19414 NPNT      144.91 XTZ0000005 -0.0606790011      -0.705507875     -0.694045169     0.129915359       185.641201504 90.1692691689 TE_006C8 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603581945.67 603590000.00 1        
4         1        2017:046:23:52:10.816 2017:046:23:55:36.238 15.5179676841   ENAB   4         RETR RETR 19414 NPNT      144.99 XTZ0000005 -0.0606790011      -0.705507875     -0.694045169     0.129915359       185.641201504 90.1692691689 TE_006C8 -468      75624  pitch                                            603590000.00 603590205.42 1        
4         0        2017:046:23:55:36.238 2017:046:23:55:46.489 15.5179676841   ENAB   4         RETR RETR 19414 NMAN      144.99 AA00000000 -0.0606790011      -0.705507875     -0.694045169     0.129915359       185.641201504 90.1692691689 TE_006C8 -468      75624  clocking,pcad_mode,power_cmd                     603590205.42 603590215.67 1        
4         0        2017:046:23:55:46.489 2017:046:23:58:36.238 15.5179676841   ENAB   4         RETR RETR 19414 NMAN      144.00 AA00000000 -0.0606790011      -0.705507875     -0.694045169     0.129915359       185.641201504 90.1692691689 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603590215.67 603590385.42 1        
4         0        2017:046:23:58:36.238 2017:047:00:00:38.688 15.5179676841   ENAB   4         RETR RETR 18178 NMAN      144.00 AA00000000 -0.0606790011      -0.705507875     -0.694045169     0.129915359       185.641201504 90.1692691689 TE_006C8 -468      75624  obsid                                            603590385.42 603590507.87 1        
4         0        2017:047:00:00:38.688 2017:047:00:05:30.886 18.0636346268   ENAB   4         RETR RETR 18178 NMAN      139.52 AA00000000 -0.0608060124072   -0.719106618355  -0.673816067727  0.158619693429    187.634727523 92.5092833931 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603590507.87 603590800.07 1        
4         0        2017:047:00:05:30.886 2017:047:00:10:23.085 27.400573527    ENAB   4         RETR RETR 18178 NMAN      131.19 AA00000000 -0.0605809888271   -0.758139636234  -0.596746695265  0.255827319559    193.912862929 100.178610184 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603590800.07 603591092.27 1        
4         0        2017:047:00:10:23.085 2017:047:00:15:15.283 42.0752196027   ENAB   4         RETR RETR 18178 NMAN      123.30 AA00000000 -0.0584407320596   -0.791830092218  -0.467497101785  0.388633819546    201.398721186 110.572000568 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603591092.27 603591384.47 1        
4         0        2017:047:00:15:15.283 2017:047:00:20:07.482 52.7341963373   ENAB   4         RETR RETR 18178 NMAN      119.45 AA00000000 -0.0557479722848   -0.798726821266  -0.368362236417  0.472479514197    205.327367515 117.772333129 TE_006C8 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603591384.47 603591676.67 1        
4         0        2017:047:00:20:07.482 2017:047:00:24:27.206 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.64 AA00000000 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C8 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603591676.67 603591936.39 1        
4         0        2017:047:00:24:27.206 2017:047:00:24:45.206 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.64 WSVIDALLDN -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C8 -468      75624  power_cmd,vid_board                              603591936.39 603591954.39 0        
4         0        2017:047:00:24:45.206 2017:047:00:25:48.206 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.64 WSPOW1E01E -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C8 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603591954.39 603592017.39 1        
4         0        2017:047:00:25:48.206 2017:047:00:26:19.206 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.64 WSPOW1E01E -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  si_mode                                          603592017.39 603592048.39 1        
4         1        2017:047:00:26:19.206 2017:047:02:38:50.816 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.64 XTZ0000005 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  clocking,power_cmd                               603592048.39 603600000.00 1        
4         1        2017:047:02:38:50.816 2017:047:05:25:30.816 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.66 XTZ0000005 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  pitch                                            603600000.00 603610000.00 1        
4         1        2017:047:05:25:30.816 2017:047:08:12:10.816 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.68 XTZ0000005 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  pitch                                            603610000.00 603620000.00 1        
4         1        2017:047:08:12:10.816 2017:047:09:01:07.206 55.8736958527   ENAB   4         RETR RETR 18178 NPNT      118.71 XTZ0000005 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  pitch                                            603620000.00 603622936.39 1        
4         0        2017:047:09:01:07.206 2017:047:09:01:17.457 55.8736958527   ENAB   4         RETR RETR 18178 NMAN      118.71 AA00000000 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  clocking,pcad_mode,power_cmd                     603622936.39 603622946.64 1        
4         0        2017:047:09:01:17.457 2017:047:09:04:07.206 55.8736958527   ENAB   4         RETR RETR 18178 NMAN      119.47 AA00000000 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603622946.64 603623116.39 1        
4         0        2017:047:09:04:07.206 2017:047:09:06:16.982 55.8736958527   ENAB   4         RETR RETR 19458 NMAN      119.47 AA00000000 -0.0547904247      -0.798201811     -0.338435451     0.49531134        206.211495274 119.970133205 TE_006C9 -468      75624  obsid                                            603623116.39 603623246.17 1        
4         0        2017:047:09:06:16.982 2017:047:09:11:16.508 52.4813654611   ENAB   4         RETR RETR 19458 NMAN      123.07 AA00000000 -0.0536153830821   -0.798090451651  -0.370655909533  0.472007646291    205.722782875 117.333827782 TE_006C9 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603623246.17 603623545.69 1        
4         0        2017:047:09:11:16.508 2017:047:09:16:16.033 40.9577390295   ENAB   4         RETR RETR 19458 NMAN      130.40 AA00000000 -0.0489328305421   -0.788062326559  -0.476806413829  0.386288740495    202.684540514 109.08077567  TE_006C9 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603623545.69 603623845.22 1        
4         0        2017:047:09:16:16.033 2017:047:09:18:43.812 25.3254667844   ENAB   4         RETR RETR 19458 NMAN      138.14 AA00000000 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_006C9 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603623845.22 603623993.00 1        
4         0        2017:047:09:18:43.812 2017:047:09:18:47.812 25.3254667844   ENAB   4         RETR RETR 19458 NMAN      138.14 AA00000000 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_006C9 -468      75624  clocking,power_cmd                               603623993.00 603623997.00 1        
4         0        2017:047:09:18:47.812 2017:047:09:18:51.812 25.3254667844   ENAB   4         RETR RETR 19458 NMAN      138.14 AA00000000 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_006C9 -468      75624  clocking,power_cmd                               603623997.00 603624001.00 1        
0         0        2017:047:09:18:51.812 2017:047:09:19:15.812 25.3254667844   ENAB   0         RETR RETR 19458 NMAN      138.14 WSPOW00000 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_006C9 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603624001.00 603624025.00 1        
1         0        2017:047:09:19:15.812 2017:047:09:20:18.812 25.3254667844   ENAB   1         RETR RETR 19458 NMAN      138.14 WSPOW08002 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_006C9 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 603624025.00 603624088.00 1        
1         0        2017:047:09:20:18.812 2017:047:09:20:22.812 25.3254667844   ENAB   1         RETR RETR 19458 NMAN      138.14 WSPOW08002 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_008FC -468      75624  si_mode                                          603624088.00 603624092.00 1        
1         1        2017:047:09:20:22.812 2017:047:09:21:15.558 25.3254667844   ENAB   1         RETR RETR 19458 NMAN      138.14 XTZ0000005 -0.0407265939914   -0.748514863619  -0.611830189146  0.252449327355    195.920672379 97.8764003933 TE_008FC -468      75624  clocking,power_cmd                               603624092.00 603624144.74 1        
1         1        2017:047:09:21:15.558 2017:047:09:26:15.084 15.1513781354   ENAB   1         RETR RETR 19458 NMAN      142.32 XTZ0000005 -0.0340084408841   -0.703600752851  -0.693264615929  0.152228704867    189.734951166 89.5501232228 TE_008FC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    603624144.74 603624444.27 1        
1         1        2017:047:09:26:15.084 2017:047:10:53:34.392 12.3691788962   ENAB   1         RETR RETR 19458 NPNT      143.25 XTZ0000005 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603624444.27 603629683.58 1        
